transaction_id,customer_id,account_id,timestamp,amount,currency,channel,transaction_type,merchant_category,city,is_fraud,fraud_type,status,masked_card,z_score,anomaly_level
TXN00012451,CUST004755,ACC0000835,2024-08-24 17:09:57,328904.87,USD,MOBILE,DEBIT,FUEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1549,4.9708427058828955,EXTREME_OUTLIER
TXN00018034,CUST007488,ACC0004201,2024-08-01 13:16:40,328898.97,USD,POS,CASH_WITHDRAWAL,RETAIL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-5267,4.970749767807456,EXTREME_OUTLIER
TXN00020381,CUST007190,ACC0007203,2024-06-23 20:48:59,328530.93,SAR,ONLINE,DEBIT,FUEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8497,4.964952322166023,EXTREME_OUTLIER
TXN00022358,CUST003992,ACC0007841,2024-12-03 21:35:29,327998.13,SAR,ATM,CREDIT,RETAIL,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-6823,4.956559541387423,EXTREME_OUTLIER
TXN00004937,CUST004484,ACC0002528,2024-05-23 12:01:33,327825.5,SAR,MOBILE,CREDIT,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-9214,4.9538402363089515,EXTREME_OUTLIER
TXN00020068,CUST006130,ACC0008923,2024-09-01 01:00:21,327728.03,SAR,ONLINE,REFUND,FOOD,Jeddah,1,IDENTITY_THEFT,REVERSED,****-****-****-5741,4.952304867798273,EXTREME_OUTLIER
TXN00026513,CUST001806,ACC0000486,2024-07-23 11:55:27,327426.12,SAR,POS,TRANSFER,FUEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-6373,4.947549116212561,EXTREME_OUTLIER
TXN00043986,CUST005046,ACC0009184,2024-12-23 23:29:57,327272.81,SAR,ONLINE,CREDIT,RETAIL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-9489,4.94513414395061,EXTREME_OUTLIER
TXN00033865,CUST002484,ACC0003877,2024-02-10 15:00:32,326805.15,SAR,POS,DEBIT,RETAIL,Tabuk,0,LEGITIMATE,COMPLETED,****-****-****-2979,4.937767462533719,EXTREME_OUTLIER
TXN00011434,CUST005068,ACC0008479,2024-02-09 11:33:53,326743.67,SAR,POS,DEBIT,TRAVEL,Jeddah,0,LEGITIMATE,FAILED,****-****-****-9707,4.9367990162832145,EXTREME_OUTLIER
TXN00009335,CUST005125,ACC0002997,2024-10-11 20:31:21,326709.67,SAR,POS,DEBIT,RETAIL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-3996,4.936263440933229,EXTREME_OUTLIER
TXN00047409,CUST004502,ACC0004781,2024-12-15 06:46:56,326567.59,SAR,MOBILE,CREDIT,FOOD,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-2432,4.934025366058936,EXTREME_OUTLIER
TXN00009867,CUST004629,ACC0003544,2024-03-14 10:23:36,326273.86,SAR,POS,TRANSFER,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-6831,4.929398467601544,EXTREME_OUTLIER
TXN00014492,CUST002693,ACC0007866,2024-04-12 07:16:18,326237.67,SAR,ONLINE,DEBIT,CRYPTO,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1944,4.928828394898133,EXTREME_OUTLIER
TXN00022379,CUST000005,ACC0005834,2024-10-14 11:30:26,326192.37,USD,MOBILE,TRANSFER,RETAIL,Medina,0,LEGITIMATE,COMPLETED,****-****-****-2060,4.928114819505358,EXTREME_OUTLIER
TXN00010216,CUST007400,ACC0002992,2024-11-12 07:33:07,326128.49,SAR,MOBILE,DEBIT,FUEL,Unknown,0,LEGITIMATE,COMPLETED,****-****-****-2106,4.927108567936032,EXTREME_OUTLIER
TXN00049419,CUST001032,ACC0006927,2024-04-29 16:57:48,326068.87,SAR,MOBILE,DEBIT,FUEL,Mecca,1,ACCOUNT_TAKEOVER,UNDER_REVIEW,****-****-****-7707,4.926169420807616,EXTREME_OUTLIER
TXN00046936,CUST001141,ACC0002387,2024-07-16 11:11:47,325499.73,SAR,ONLINE,TRANSFER,FUEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-5979,4.917204204493178,EXTREME_OUTLIER
TXN00032924,CUST001636,ACC0007513,2024-07-05 08:45:52,325325.34,USD,POS,TRANSFER,FUEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1047,4.914457175514237,EXTREME_OUTLIER
TXN00043748,CUST006206,ACC0004276,2024-10-05 23:06:23,325266.07,GBP,MOBILE,REFUND,TRAVEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-1921,4.913523541661482,EXTREME_OUTLIER
TXN00022566,CUST003196,ACC0002480,2024-12-22 16:30:50,325232.3,SAR,MOBILE,REFUND,FUEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7560,4.912991589321217,EXTREME_OUTLIER
TXN00031661,CUST001868,ACC0000941,2024-08-25 00:37:04,324731.84,SAR,ATM,CASH_WITHDRAWAL,TRAVEL,Jeddah,0,LEGITIMATE,PENDING,****-****-****-1988,4.905108235213751,EXTREME_OUTLIER
TXN00011253,CUST006453,ACC0001099,2024-12-22 07:16:12,324703.0,SAR,MOBILE,DEBIT,ELECTRONICS,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-8081,4.904653941299234,EXTREME_OUTLIER
TXN00042691,CUST001801,ACC0007612,2024-08-03 00:56:20,324547.72,SAR,ATM,CREDIT,FUEL,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-3467,4.902207937171416,EXTREME_OUTLIER
TXN00041729,CUST000250,ACC0008354,2024-10-10 10:35:39,324000.82,SAR,MOBILE,TRANSFER,ELECTRONICS,Khobar,0,LEGITIMATE,PENDING,****-****-****-6748,4.893593050144735,EXTREME_OUTLIER
TXN00017197,CUST001857,ACC0005713,2024-09-12 03:35:58,323636.64,EUR,ATM,TRANSFER,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3665,4.887856408057741,EXTREME_OUTLIER
TXN00041181,CUST006936,ACC0009007,2024-03-23 17:43:22,323446.88,SAR,ATM,DEBIT,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-6830,4.884867267516173,EXTREME_OUTLIER
TXN00004035,CUST000808,ACC0008977,2024-12-10 09:54:57,323368.61,SAR,ATM,DEBIT,ELECTRONICS,,0,LEGITIMATE,COMPLETED,****-****-****-2986,4.883634341556073,EXTREME_OUTLIER
TXN00029126,CUST006697,ACC0008625,2024-12-23 19:32:53,323355.53,SAR,MOBILE,TRANSFER,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-8556,4.883428302568491,EXTREME_OUTLIER
TXN00026241,CUST000696,ACC0007795,2024-02-06 22:59:25,322966.35,,POS,CASH_WITHDRAWAL,UNKNOWN,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8885,4.877297855077095,EXTREME_OUTLIER
TXN00036775,CUST002798,ACC0006663,2024-10-26 07:04:37,322686.56,SAR,ONLINE,TRANSFER,RETAIL,,0,LEGITIMATE,COMPLETED,****-****-****-3843,4.872890542513198,EXTREME_OUTLIER
TXN00001695,CUST003529,ACC0008389,2024-04-03 12:00:01,322578.41,SAR,POS,CASH_WITHDRAWAL,ELECTRONICS,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-2801,4.871186940333757,EXTREME_OUTLIER
TXN00006970,CUST004794,ACC0004621,2024-10-23 05:41:24,322069.45,SAR,POS,TRANSFER,ELECTRONICS,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-6272,4.863169692388795,EXTREME_OUTLIER
TXN00009602,CUST001310,ACC0006731,2024-09-06 14:40:31,321973.05,SAR,MOBILE,REFUND,RETAIL,Riyadh,0,LEGITIMATE,FAILED,****-****-****-6647,4.861651178749423,EXTREME_OUTLIER
TXN00026348,CUST002631,ACC0003378,2024-03-08 23:29:47,321590.94,SAR,MOBILE,DEBIT,ELECTRONICS,Jeddah,1,SOCIAL_ENGINEERING,BLOCKED,****-****-****-7054,4.855632099426393,EXTREME_OUTLIER
TXN00019242,CUST001214,ACC0009844,2024-09-26 03:48:46,321004.62,SAR,ATM,CREDIT,FUEL,Unknown,0,LEGITIMATE,COMPLETED,****-****-****-2740,4.846396260038051,EXTREME_OUTLIER
TXN00006916,CUST007348,ACC0006659,2024-04-23 14:30:13,321002.79,SAR,ATM,DEBIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7585,4.846367433482449,EXTREME_OUTLIER
TXN00035268,CUST003345,ACC0003147,2024-03-26 16:26:44,320752.31,SAR,MOBILE,TRANSFER,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3443,4.842421818374672,EXTREME_OUTLIER
TXN00025566,CUST004654,ACC0001417,2024-09-18 09:43:57,319927.35,SAR,ONLINE,DEBIT,FOOD,Tabuk,0,LEGITIMATE,COMPLETED,****-****-****-3470,4.829426870118077,EXTREME_OUTLIER
TXN00021266,CUST002858,ACC0003864,2024-01-15 22:42:12,319852.95,SAR,ONLINE,CREDIT,TRAVEL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-3814,4.828254905234579,EXTREME_OUTLIER
TXN00006137,CUST005704,ACC0007775,2024-10-06 07:00:27,319667.64,SAR,POS,CASH_WITHDRAWAL,CRYPTO,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-1761,4.825335862054995,EXTREME_OUTLIER
TXN00033387,CUST006216,ACC0008403,2024-08-10 09:46:18,319565.11,SAR,MOBILE,TRANSFER,RETAIL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-9015,4.823720787330464,EXTREME_OUTLIER
TXN00026439,CUST002199,ACC0007205,2024-05-13 08:33:56,319429.31,SAR,ONLINE,CREDIT,GAMBLING,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-7424,4.8215816363737565,EXTREME_OUTLIER
TXN00000083,CUST000376,ACC0002707,2024-10-07 14:35:43,319351.56,SAR,POS,CASH_WITHDRAWAL,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-6522,4.820356901566068,EXTREME_OUTLIER
TXN00028228,CUST001790,ACC0001674,2024-10-02 05:22:08,319314.61,SAR,ONLINE,TRANSFER,ELECTRONICS,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-4557,4.819774857178364,EXTREME_OUTLIER
TXN00023029,CUST005027,ACC0006656,2024-04-04 07:59:05,319205.04,SAR,ATM,CREDIT,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7103,4.818048886851954,EXTREME_OUTLIER
TXN00031781,CUST004433,ACC0004336,2024-01-31 11:36:27,318888.77,SAR,ONLINE,REFUND,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-8176,4.813066933441955,EXTREME_OUTLIER
TXN00011569,CUST002958,ACC0004699,2024-11-05 01:50:17,318595.25,SAR,ATM,DEBIT,ELECTRONICS,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-2679,4.80844334294996,EXTREME_OUTLIER
TXN00036009,CUST003298,ACC0009786,2024-06-20 14:50:34,318556.16,USD,POS,CASH_WITHDRAWAL,UNKNOWN,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8356,4.807827588819637,EXTREME_OUTLIER
TXN00008924,CUST006278,ACC0005646,2024-01-22 12:00:31,318351.5,SAR,MOBILE,TRANSFER,ELECTRONICS,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-2323,4.804603740257048,EXTREME_OUTLIER
TXN00002153,CUST005451,ACC0000785,2024-12-22 04:45:44,318168.59,EUR,ONLINE,TRANSFER,RETAIL,Dammam,1,IDENTITY_THEFT,CONFIRMED_FRAUD,****-****-****-2959,4.801722502396286,EXTREME_OUTLIER
TXN00029287,CUST002412,ACC0001156,2024-02-08 17:19:15,318041.45,,MOBILE,DEBIT,FUEL,Unknown,0,LEGITIMATE,COMPLETED,****-****-****-7567,4.7997197656316635,EXTREME_OUTLIER
TXN00017015,CUST002164,ACC0000770,2024-09-25 09:52:59,318006.3,SAR,POS,DEBIT,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-2745,4.7991660752330745,EXTREME_OUTLIER
TXN00017371,CUST004518,ACC0008112,2024-08-23 11:54:45,317656.1,SAR,POS,TRANSFER,TRAVEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7872,4.793649649128222,EXTREME_OUTLIER
TXN00044300,CUST003937,ACC0005107,2024-11-03 02:49:31,317626.61,SAR,POS,DEBIT,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8260,4.7931851162731895,EXTREME_OUTLIER
TXN00049792,CUST002282,ACC0007317,2024-04-05 12:08:04,317603.28,EUR,MOBILE,DEBIT,,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-7506,4.792817617069804,EXTREME_OUTLIER
TXN00017269,CUST000018,ACC0009071,2024-09-27 06:05:15,317576.8,SAR,POS,DEBIT,FUEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8162,4.792400498385461,EXTREME_OUTLIER
TXN00040992,CUST004232,ACC0006904,2024-09-25 11:52:42,317570.86,SAR,MOBILE,CASH_WITHDRAWAL,CRYPTO,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-8648,4.7923069302213746,EXTREME_OUTLIER
TXN00010821,CUST006651,ACC0003372,2024-08-20 15:23:01,317378.72,SAR,POS,TRANSFER,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3717,4.789280299405308,EXTREME_OUTLIER
TXN00046155,CUST000884,ACC0005201,2024-08-15 06:53:38,317199.83,SAR,BRANCH,CREDIT,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1142,4.786462385453575,EXTREME_OUTLIER
TXN00017668,CUST001323,ACC0000262,2024-06-18 02:43:21,316443.6,USD,ONLINE,REFUND,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-6237,4.7745500870147595,EXTREME_OUTLIER
TXN00041184,CUST004506,ACC0002070,2024-02-29 13:33:47,316234.07,USD,MOBILE,DEBIT,ELECTRONICS,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-1939,4.7712495251593925,EXTREME_OUTLIER
TXN00035991,CUST003963,ACC0009157,2024-06-12 07:30:32,315716.64,SAR,MOBILE,DEBIT,UNKNOWN,Unknown,0,LEGITIMATE,COMPLETED,****-****-****-4232,4.763098855943419,EXTREME_OUTLIER
TXN00026817,CUST003011,ACC0001556,2024-08-10 05:44:55,315423.2,USD,ONLINE,TRANSFER,UNKNOWN,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-2978,4.758476525628718,EXTREME_OUTLIER
TXN00040676,CUST001595,ACC0000298,2024-05-01 08:06:07,315414.87,SAR,MOBILE,TRANSFER,UNKNOWN,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-1307,4.7583453096679715,EXTREME_OUTLIER
TXN00008576,CUST005218,ACC0001488,2024-07-04 21:59:00,314709.17,USD,ATM,CASH_WITHDRAWAL,FOOD,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-4951,4.747228970712532,EXTREME_OUTLIER
TXN00020948,CUST005477,ACC0001332,2024-05-29 14:14:39,314564.73,SAR,ATM,REFUND,GAMBLING,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-7051,4.744953720608064,EXTREME_OUTLIER
TXN00007796,CUST007450,ACC0009804,2024-06-04 21:18:39,314442.58,SAR,ATM,DEBIT,RETAIL,Unknown,0,LEGITIMATE,COMPLETED,****-****-****-8490,4.74302958740216,EXTREME_OUTLIER
TXN00022223,CUST003976,ACC0004776,2024-09-24 12:13:46,314038.67,SAR,ATM,DEBIT,RETAIL,Mecca,0,LEGITIMATE,PENDING,****-****-****-7918,4.736667109766491,EXTREME_OUTLIER
TXN00045274,CUST002128,ACC0000916,2024-04-19 07:19:28,313748.45,GBP,ATM,CREDIT,TRAVEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-8907,4.732095501587877,EXTREME_OUTLIER
TXN00005173,CUST002539,ACC0010000,2024-11-15 04:21:39,313581.69,GBP,ATM,CREDIT,FUEL,,0,LEGITIMATE,PENDING,****-****-****-6517,4.729468662018359,EXTREME_OUTLIER
TXN00003544,CUST007897,ACC0002654,2024-11-26 08:13:13,313393.6,SAR,POS,CASH_WITHDRAWAL,GAMBLING,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-9984,4.726505827677805,EXTREME_OUTLIER
TXN00020319,CUST001034,ACC0005115,2024-02-06 19:54:01,313234.54,GBP,,CREDIT,UNKNOWN,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8274,4.7240002801728425,EXTREME_OUTLIER
TXN00015897,CUST006100,ACC0009223,2024-06-23 10:52:26,313158.89,SAR,ONLINE,TRANSFER,FUEL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-8903,4.722808625019125,EXTREME_OUTLIER
TXN00025448,CUST002177,ACC0000466,2024-08-31 07:55:05,313057.91,USD,ONLINE,DEBIT,,Riyadh,0,LEGITIMATE,FAILED,****-****-****-6354,4.721217966229667,EXTREME_OUTLIER
TXN00048643,CUST000585,ACC0000160,2024-09-24 19:20:10,313052.62,SAR,ONLINE,DEBIT,FUEL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-4543,4.721134637006096,EXTREME_OUTLIER
TXN00043058,CUST002528,ACC0009939,2024-12-30 03:47:08,312817.35,USD,MOBILE,TRANSFER,RETAIL,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-6764,4.717428613106356,EXTREME_OUTLIER
TXN00049778,CUST005583,ACC0005168,2024-07-25 19:43:46,312546.09,SAR,POS,TRANSFER,ELECTRONICS,Unknown,0,LEGITIMATE,COMPLETED,****-****-****-9889,4.713155666946442,EXTREME_OUTLIER
TXN00040430,CUST006737,ACC0008789,2024-03-28 16:33:14,312439.47,SAR,ONLINE,TRANSFER,UNKNOWN,Khobar,0,LEGITIMATE,FAILED,****-****-****-2068,4.71147616565775,EXTREME_OUTLIER
TXN00039743,CUST006348,ACC0004253,2024-12-04 00:23:13,312437.97,SAR,POS,DEBIT,ELECTRONICS,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-8117,4.711452537333486,EXTREME_OUTLIER
TXN00026871,CUST000421,ACC0001398,2024-06-05 03:32:06,312264.47,SAR,POS,TRANSFER,,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-6701,4.708719527826941,EXTREME_OUTLIER
TXN00044239,CUST003418,ACC0002457,2024-07-14 01:53:12,312238.43,SAR,ONLINE,CREDIT,TRAVEL,Riyadh,1,IDENTITY_THEFT,BLOCKED,****-****-****-3975,4.708309340117717,EXTREME_OUTLIER
TXN00021574,CUST004154,ACC0000652,2024-01-07 03:50:28,311989.35,USD,ATM,DEBIT,ELECTRONICS,Riyadh,0,LEGITIMATE,PENDING,****-****-****-5185,4.704385778112586,EXTREME_OUTLIER
TXN00008423,CUST004493,ACC0007186,2024-09-08 05:04:17,311824.66,EUR,POS,TRANSFER,FUEL,Tabuk,0,LEGITIMATE,COMPLETED,****-****-****-3809,4.701791545630552,EXTREME_OUTLIER
TXN00049877,CUST002935,ACC0003792,2024-03-15 18:06:28,311722.43,SAR,ONLINE,TRANSFER,ELECTRONICS,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-7816,4.700181196570875,EXTREME_OUTLIER
TXN00026152,CUST005440,ACC0005091,2024-11-02 00:13:07,311646.98,USD,POS,TRANSFER,CRYPTO,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-6567,4.698992691860392,EXTREME_OUTLIER
TXN00008809,CUST005907,ACC0005318,2024-07-15 05:00:34,311412.96,SAR,ATM,TRANSFER,UNKNOWN,Dammam,0,LEGITIMATE,PENDING,****-****-****-1708,4.695306358230873,EXTREME_OUTLIER
TXN00018958,CUST002415,ACC0000497,2024-11-26 15:16:22,311290.69,SAR,MOBILE,CASH_WITHDRAWAL,ELECTRONICS,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-6180,4.693380334759027,EXTREME_OUTLIER
TXN00028849,CUST000505,ACC0006852,2024-12-09 01:41:00,310903.83,SAR,POS,DEBIT,UNKNOWN,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-8736,4.68728643240916,EXTREME_OUTLIER
TXN00032370,CUST004906,ACC0004137,2024-09-29 22:16:01,310365.05,AED,MOBILE,DEBIT,TRAVEL,Riyadh,0,LEGITIMATE,PENDING,****-****-****-4225,4.678799453377827,EXTREME_OUTLIER
TXN00013058,CUST005167,ACC0007794,2024-12-28 00:14:47,310297.47,SAR,ATM,TRANSFER,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-5528,4.67773491860865,EXTREME_OUTLIER
TXN00018860,CUST003968,ACC0000557,2024-10-17 20:00:44,310223.42,SAR,POS,CASH_WITHDRAWAL,FOOD,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-4257,4.676568467000813,EXTREME_OUTLIER
TXN00009396,CUST003392,ACC0002290,2024-10-14 01:08:30,310195.83,GBP,ATM,REFUND,FUEL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-6195,4.676133863356516,EXTREME_OUTLIER
TXN00043154,CUST000976,ACC0001695,2024-10-27 05:41:34,310101.86,USD,MOBILE,CASH_WITHDRAWAL,FUEL,Tabuk,0,LEGITIMATE,COMPLETED,****-****-****-5386,4.674653627602452,EXTREME_OUTLIER
TXN00003417,CUST004595,ACC0004619,2024-10-06 13:16:17,310097.49,EUR,POS,TRANSFER,TRAVEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8822,4.674584790417763,EXTREME_OUTLIER
TXN00027737,CUST006643,ACC0000122,2024-06-17 00:25:48,309893.74,SAR,POS,DEBIT,GAMBLING,Tabuk,0,LEGITIMATE,COMPLETED,****-****-****-7434,4.671375276371893,EXTREME_OUTLIER
TXN00032828,CUST006778,ACC0009859,2024-10-08 22:30:24,309770.09,EUR,POS,TRANSFER,FOOD,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-9021,4.669427514841725,EXTREME_OUTLIER
TXN00022242,CUST001230,ACC0009878,2024-10-21 16:24:08,309721.38,SAR,POS,CREDIT,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-5771,4.668660224391789,EXTREME_OUTLIER
TXN00042324,CUST003032,ACC0001140,2024-10-18 16:00:55,309709.66,USD,ONLINE,TRANSFER,ELECTRONICS,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-2585,4.668475608418205,EXTREME_OUTLIER
TXN00035672,CUST001243,ACC0008458,2024-01-17 01:55:08,309538.86,SAR,ONLINE,CREDIT,CRYPTO,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-5099,4.665785129895336,EXTREME_OUTLIER
TXN00016819,CUST002979,ACC0008264,2024-08-13 00:22:46,309279.74,SAR,ONLINE,TRANSFER,GAMBLING,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7540,4.661703415639797,EXTREME_OUTLIER
TXN00007335,CUST000445,ACC0002370,2024-11-30 14:11:51,309172.04,SAR,POS,CASH_WITHDRAWAL,CRYPTO,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-3207,4.660006901957637,EXTREME_OUTLIER
TXN00043867,CUST006452,ACC0002186,2024-05-06 13:38:24,309153.14,,ATM,DEBIT,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1887,4.65970918507191,EXTREME_OUTLIER
TXN00042426,CUST003400,ACC0004162,2024-11-19 17:21:00,308824.66,SAR,POS,TRANSFER,RETAIL,Medina,0,LEGITIMATE,COMPLETED,****-****-****-2074,4.6545348971024,EXTREME_OUTLIER
TXN00008648,CUST007987,ACC0002781,2024-12-16 05:00:28,308802.68,SAR,ATM,CASH_WITHDRAWAL,CRYPTO,Mecca,1,CARD_NOT_PRESENT,CONFIRMED_FRAUD,****-****-****-6012,4.654188663390851,EXTREME_OUTLIER
TXN00024565,CUST000072,ACC0003794,2024-12-22 05:59:07,308758.54,SAR,MOBILE,CREDIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-5506,4.65349336056884,EXTREME_OUTLIER
TXN00003932,CUST003411,ACC0001002,2024-07-16 04:56:20,308341.36,,ATM,CASH_WITHDRAWAL,FOOD,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-9456,4.646921851024515,EXTREME_OUTLIER
TXN00044932,CUST003023,ACC0006870,2024-07-30 11:28:35,308246.28,SAR,,TRANSFER,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-8762,4.645424130310497,EXTREME_OUTLIER
TXN00032068,CUST000888,ACC0005676,2024-04-22 21:05:02,307592.75,GBP,ATM,DEBIT,FUEL,Jeddah,0,LEGITIMATE,PENDING,****-****-****-3389,4.635129584472962,EXTREME_OUTLIER
TXN00033899,CUST006935,ACC0004720,2024-09-27 14:58:57,307561.03,SAR,ONLINE,REFUND,TRAVEL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-7830,4.634629924175858,EXTREME_OUTLIER
TXN00032426,CUST000247,ACC0009184,2024-02-15 13:47:14,307422.05,SAR,MOBILE,DEBIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7001,4.63244068117171,EXTREME_OUTLIER
TXN00015016,CUST004659,ACC0005805,2024-07-29 10:45:27,307291.37,AED,MOBILE,TRANSFER,FOOD,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-8063,4.630382181561823,EXTREME_OUTLIER
TXN00015016,CUST004659,ACC0005805,2024-07-29 10:45:27,307291.37,AED,MOBILE,TRANSFER,FOOD,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-7965,4.630382181561823,EXTREME_OUTLIER
TXN00014275,CUST003211,ACC0005773,2024-01-14 00:51:01,307062.15,AED,ATM,DEBIT,FOOD,Medina,0,LEGITIMATE,COMPLETED,****-****-****-8750,4.62677145856995,EXTREME_OUTLIER
TXN00040027,CUST000820,ACC0007746,2024-12-05 06:47:06,307011.23,AED,POS,DEBIT,TRAVEL,Tabuk,0,LEGITIMATE,COMPLETED,****-****-****-3264,4.6259693557222645,EXTREME_OUTLIER
TXN00039987,CUST006135,ACC0002913,2024-08-14 11:37:07,306895.45,SAR,ATM,CASH_WITHDRAWAL,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1497,4.624145564133402,EXTREME_OUTLIER
TXN00015075,CUST000310,ACC0006393,2024-01-04 08:25:22,306312.55,,MOBILE,TRANSFER,FUEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1405,4.614963597324381,EXTREME_OUTLIER
TXN00030691,CUST004541,ACC0004183,2024-07-29 13:56:34,306127.45,SAR,POS,TRANSFER,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-3767,4.612047862110195,EXTREME_OUTLIER
TXN00028716,CUST007213,ACC0001645,2024-05-09 13:52:55,306123.46,SAR,ATM,CREDIT,FUEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-9197,4.611985010767652,EXTREME_OUTLIER
TXN00004755,CUST000678,ACC0006898,2024-04-23 06:18:54,305662.29,SAR,MOBILE,CASH_WITHDRAWAL,TRAVEL,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-9379,4.6047205612337425,EXTREME_OUTLIER
TXN00010965,CUST001173,ACC0004067,2024-06-28 20:47:06,305623.94,SAR,MOBILE,DEBIT,UNKNOWN,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-7828,4.604116463743392,EXTREME_OUTLIER
TXN00007970,CUST004990,ACC0005246,2024-11-30 23:17:38,305490.76,SAR,MOBILE,CREDIT,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-6453,4.602018583593065,EXTREME_OUTLIER
