transaction_id,customer_id,account_id,timestamp,amount,currency,channel,transaction_type,merchant_category,city,is_fraud,fraud_type,status,masked_card,is_near_dup,dup_type
TXN00050123,CUST002399,ACC0001534,2024-04-06 16:32:59,1455.37392,SAR,POS,CREDIT,RETAIL,Jeddah,1,CARD_NOT_PRESENT,BLOCKED,****-****-****-9327,True,NEAR_DUPLICATE
TXN00021659,CUST002403,ACC0005754,2024-12-19 19:31:50,211.39,EUR,BRANCH,DEBIT,RETAIL,,0,LEGITIMATE,COMPLETED,****-****-****-1766,True,NEAR_DUPLICATE
TXN00038306,CUST002404,ACC0002084,2024-09-25 07:33:20,2230.45,SAR,POS,DEBIT,FOOD,,0,LEGITIMATE,COMPLETED,****-****-****-5097,True,NEAR_DUPLICATE
TXN00011498,CUST002422,ACC0003452,2024-06-10 21:28:28,1465.28,SAR,POS,CREDIT,UNKNOWN,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-2537,True,NEAR_DUPLICATE
TXN00017667,CUST002422,ACC0005816,2024-09-30 20:33:12,748.78,SAR,ONLINE,DEBIT,RETAIL,Unknown,0,LEGITIMATE,COMPLETED,****-****-****-1825,True,NEAR_DUPLICATE
TXN00020818,CUST002431,ACC0004381,2024-01-22 10:46:49,615.09,SAR,POS,CREDIT,CRYPTO,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-9294,True,NEAR_DUPLICATE
TXN00050049,CUST002436,ACC0003645,2024-02-08 07:59:59,240.38013999999995,EUR,ONLINE,DEBIT,FUEL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-9161,True,NEAR_DUPLICATE
TXN00012562,CUST002437,ACC0006672,2024-10-11 20:31:50,33.38,SAR,POS,CASH_WITHDRAWAL,TRAVEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-1958,True,NEAR_DUPLICATE
TXN00013223,CUST002466,ACC0000701,2024-04-09 21:55:03,2755.55,USD,MOBILE,CASH_WITHDRAWAL,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-9972,True,NEAR_DUPLICATE
TXN00002738,CUST002468,ACC0008948,2024-05-03 09:34:21,495.96,USD,ONLINE,TRANSFER,FOOD,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-2260,True,NEAR_DUPLICATE
TXN00042971,CUST002489,ACC0003144,2024-02-03 00:52:42,2322.75,SAR,ATM,CASH_WITHDRAWAL,ELECTRONICS,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-6172,True,NEAR_DUPLICATE
TXN00040319,CUST002496,ACC0004146,2024-07-26 09:09:48,543.36,SAR,MOBILE,REFUND,FOOD,Unknown,0,LEGITIMATE,COMPLETED,****-****-****-6778,True,NEAR_DUPLICATE
TXN00021349,CUST002510,ACC0007081,2024-04-06 12:54:47,41.64,SAR,MOBILE,TRANSFER,RETAIL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-6770,True,NEAR_DUPLICATE
TXN00043757,CUST002513,ACC0009139,2024-08-06 04:52:30,160.98,SAR,BRANCH,DEBIT,FOOD,Unknown,0,LEGITIMATE,COMPLETED,****-****-****-5224,True,NEAR_DUPLICATE
TXN00050131,CUST002528,ACC0002154,2024-05-21 19:06:45,1367.3459799999998,SAR,POS,CREDIT,RETAIL,Medina,0,LEGITIMATE,COMPLETED,****-****-****-5302,True,NEAR_DUPLICATE
TXN00028647,CUST002541,ACC0007999,2024-07-10 14:29:47,1813.89,SAR,MOBILE,DEBIT,FUEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-2281,True,NEAR_DUPLICATE
TXN00010088,CUST002543,ACC0002737,2024-01-28 05:21:27,696.52,GBP,POS,TRANSFER,ELECTRONICS,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-2288,True,NEAR_DUPLICATE
TXN00039509,CUST002565,ACC0002061,2024-05-03 04:48:35,512.02,,ATM,CASH_WITHDRAWAL,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-3629,True,NEAR_DUPLICATE
TXN00036707,CUST002568,ACC0001102,2024-06-17 04:13:47,180.21,SAR,POS,CASH_WITHDRAWAL,FUEL,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-1296,True,NEAR_DUPLICATE
TXN00047418,CUST002569,ACC0006425,2024-06-03 17:11:20,14.03,SAR,MOBILE,TRANSFER,FOOD,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-5696,True,NEAR_DUPLICATE
TXN00017664,CUST002570,ACC0007998,2024-12-17 10:45:02,575.99,SAR,BRANCH,DEBIT,ELECTRONICS,Medina,0,LEGITIMATE,COMPLETED,****-****-****-4044,True,NEAR_DUPLICATE
TXN00017895,CUST002593,ACC0002734,2024-05-21 19:57:07,18.45,SAR,ATM,CREDIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-5364,True,NEAR_DUPLICATE
TXN00021480,CUST002608,ACC0004329,2024-08-20 12:30:51,2233.27,EUR,POS,DEBIT,RETAIL,Medina,0,LEGITIMATE,FAILED,****-****-****-6701,True,NEAR_DUPLICATE
TXN00009393,CUST002611,ACC0009964,2024-06-26 00:17:16,1267.7,SAR,POS,CASH_WITHDRAWAL,TRAVEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-9547,True,NEAR_DUPLICATE
TXN00037723,CUST002619,ACC0007546,2024-10-04 07:33:48,159.99,EUR,POS,DEBIT,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3170,True,NEAR_DUPLICATE
TXN00050229,CUST002635,ACC0004255,2024-08-30 00:11:59,847.8369899999999,,MOBILE,CASH_WITHDRAWAL,RETAIL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-1231,True,NEAR_DUPLICATE
TXN00050267,CUST002648,ACC0007417,2024-03-12 00:06:03,1041.21017,EUR,POS,TRANSFER,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-8534,True,NEAR_DUPLICATE
TXN00033492,CUST002649,ACC0001309,2024-08-30 17:53:23,725.61,SAR,BRANCH,DEBIT,TRAVEL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-1840,True,NEAR_DUPLICATE
TXN00042340,CUST002659,ACC0006736,2024-09-11 09:41:58,281.85,USD,ONLINE,TRANSFER,,Jeddah,0,LEGITIMATE,FAILED,****-****-****-6282,True,NEAR_DUPLICATE
TXN00041996,CUST002690,ACC0002927,2024-11-10 08:47:14,2681.0,SAR,MOBILE,TRANSFER,ELECTRONICS,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-6479,True,NEAR_DUPLICATE
TXN00036904,CUST002693,ACC0008247,2024-06-06 02:05:11,40.41,SAR,MOBILE,DEBIT,RETAIL,Mecca,0,LEGITIMATE,FAILED,****-****-****-6430,True,NEAR_DUPLICATE
TXN00040302,CUST002696,ACC0008960,2024-07-23 05:56:26,3019.24,SAR,ONLINE,TRANSFER,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-2033,True,NEAR_DUPLICATE
TXN00004064,CUST002703,ACC0000951,2024-05-25 19:14:27,444.24,USD,POS,DEBIT,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-9099,True,NEAR_DUPLICATE
TXN00035255,CUST002705,ACC0007230,2024-10-03 07:07:19,288.97,SAR,ATM,DEBIT,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-2590,True,NEAR_DUPLICATE
TXN00003522,CUST002706,ACC0004135,2024-05-16 18:20:01,101.24,SAR,POS,CASH_WITHDRAWAL,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-9520,True,NEAR_DUPLICATE
TXN00028841,CUST002717,ACC0003072,2024-05-10 18:36:50,1024.79,EUR,POS,TRANSFER,RETAIL,Tabuk,0,LEGITIMATE,COMPLETED,****-****-****-3827,True,NEAR_DUPLICATE
TXN00027445,CUST002725,ACC0002334,2024-07-11 21:42:47,242789.34,SAR,ONLINE,DEBIT,TRAVEL,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-5649,True,NEAR_DUPLICATE
TXN00050054,CUST002747,ACC0009613,2024-08-20 03:46:04,143.85370999999998,USD,ATM,TRANSFER,TRAVEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-6273,True,NEAR_DUPLICATE
TXN00050068,CUST002758,ACC0006516,2024-03-19 18:42:41,1735.11338,SAR,BRANCH,CREDIT,FOOD,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-5173,True,NEAR_DUPLICATE
TXN00033035,CUST002764,ACC0008866,2024-10-24 16:39:07,1568.62,SAR,MOBILE,CASH_WITHDRAWAL,FUEL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-5405,True,NEAR_DUPLICATE
TXN00050065,CUST002773,ACC0001137,2024-06-05 07:42:34,3.85385,SAR,POS,DEBIT,UNKNOWN,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-4547,True,NEAR_DUPLICATE
TXN00011514,CUST002775,ACC0004814,2024-08-12 11:48:06,230.59,USD,POS,CREDIT,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-6139,True,NEAR_DUPLICATE
TXN00034727,CUST002779,ACC0000467,2024-05-31 02:58:52,1151.07,AED,ATM,TRANSFER,FOOD,Medina,0,LEGITIMATE,COMPLETED,****-****-****-8666,True,NEAR_DUPLICATE
TXN00019292,CUST002780,ACC0000322,2024-05-04 20:22:03,1644.48,SAR,BRANCH,TRANSFER,FUEL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-4964,True,NEAR_DUPLICATE
TXN00010159,CUST002792,ACC0008540,2024-05-20 11:38:39,599.11,SAR,mobile,CREDIT,,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-7247,True,NEAR_DUPLICATE
TXN00035427,CUST002812,ACC0003959,2024-10-29 09:03:21,159.22,SAR,POS,TRANSFER,FUEL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-6650,True,NEAR_DUPLICATE
TXN00025754,CUST002814,ACC0001762,2024-07-02 14:06:26,458.96,SAR,,TRANSFER,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-9717,True,NEAR_DUPLICATE
TXN00039101,CUST002821,ACC0009566,2024-09-14 08:53:18,1698.26,USD,POS,CREDIT,UNKNOWN,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-5497,True,NEAR_DUPLICATE
TXN00050094,CUST002860,ACC0007656,2024-03-13 03:40:52,795.9351399999999,SAR,ATM,REFUND,ELECTRONICS,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-3337,True,NEAR_DUPLICATE
TXN00050178,CUST002862,ACC0003967,2024-12-16 22:54:18,3448.58514,SAR,MOBILE,TRANSFER,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-9953,True,NEAR_DUPLICATE
TXN00030472,CUST002868,ACC0004602,2024-08-02 18:51:37,63020.75,EUR,POS,TRANSFER,RETAIL,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-1219,True,NEAR_DUPLICATE
TXN00050261,CUST002875,ACC0001331,2024-01-15 04:21:34,148.47833,SAR,ONLINE,CASH_WITHDRAWAL,ELECTRONICS,Dammam,0,LEGITIMATE,FAILED,****-****-****-7725,True,NEAR_DUPLICATE
TXN00025817,CUST002877,ACC0009690,2024-12-28 00:17:13,816.66,SAR,ONLINE,DEBIT,UNKNOWN,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-6600,True,NEAR_DUPLICATE
TXN00027653,CUST002879,ACC0005059,2024-03-16 17:25:04,944.46,SAR,POS,DEBIT,FUEL,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-5183,True,NEAR_DUPLICATE
TXN00002909,CUST002880,ACC0001766,2024-02-29 12:03:10,425.96,SAR,POS,DEBIT,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-4413,True,NEAR_DUPLICATE
TXN00050288,CUST002886,ACC0006499,2024-01-20 09:31:41,140.56041999999997,SAR,POS,TRANSFER,RETAIL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-1424,True,NEAR_DUPLICATE
TXN00050149,CUST002890,ACC0004506,2024-11-16 13:11:21,1565.6340699999998,GBP,POS,CASH_WITHDRAWAL,RETAIL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-1809,True,NEAR_DUPLICATE
TXN00016601,CUST002905,ACC0003336,2024-09-22 06:53:40,101.21,SAR,POS,CREDIT,TRAVEL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-5578,True,NEAR_DUPLICATE
TXN00009013,CUST002914,ACC0007294,2024-10-05 01:39:58,2368.09,SAR,ATM,CREDIT,UNKNOWN,,0,LEGITIMATE,COMPLETED,****-****-****-6302,True,NEAR_DUPLICATE
TXN00043842,CUST002919,ACC0008517,2024-09-23 11:23:19,23.2,SAR,ONLINE,CASH_WITHDRAWAL,UNKNOWN,Dammam,0,LEGITIMATE,FAILED,****-****-****-5596,True,NEAR_DUPLICATE
TXN00028295,CUST002924,ACC0006223,2024-01-20 07:24:10,2703.95,SAR,ONLINE,TRANSFER,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1159,True,NEAR_DUPLICATE
TXN00043114,CUST002926,ACC0000362,2024-05-19 03:17:32,458.46,SAR,ONLINE,DEBIT,TRAVEL,Riyadh,1,IDENTITY_THEFT,BLOCKED,****-****-****-7517,True,NEAR_DUPLICATE
TXN00027195,CUST002927,ACC0000050,2024-11-12 20:58:06,38164.39,SAR,ONLINE,DEBIT,UNKNOWN,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-5583,True,NEAR_DUPLICATE
TXN00021670,CUST002927,ACC0008846,2024-12-05 17:18:06,146.95,SAR,POS,CASH_WITHDRAWAL,FOOD,Tabuk,0,LEGITIMATE,COMPLETED,****-****-****-6347,True,NEAR_DUPLICATE
TXN00042405,CUST002937,ACC0008317,2024-02-11 04:50:12,242.15,SAR,MOBILE,DEBIT,FUEL,Riyadh,0,LEGITIMATE,PENDING,****-****-****-7726,True,NEAR_DUPLICATE
TXN00050256,CUST002937,ACC0002856,2024-09-18 15:11:47,167.29712999999998,SAR,MOBILE,CREDIT,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-9387,True,NEAR_DUPLICATE
TXN00050286,CUST002944,ACC0007853,2024-05-27 15:45:44,183.35317,SAR,ATM,CREDIT,,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-4310,True,NEAR_DUPLICATE
TXN00033695,CUST002949,ACC0002849,2024-08-19 21:35:04,758.42,AED,POS,DEBIT,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-1127,True,NEAR_DUPLICATE
TXN00010299,CUST002952,ACC0002901,2024-06-11 13:20:27,189.45,SAR,ATM,CASH_WITHDRAWAL,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3453,True,NEAR_DUPLICATE
TXN00029097,CUST002960,ACC0007010,2024-08-08 18:51:50,937.65,SAR,MOBILE,TRANSFER,RETAIL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-7100,True,NEAR_DUPLICATE
TXN00002559,CUST002971,ACC0006811,2024-02-20 17:28:18,182.43,GBP,ATM,DEBIT,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-5297,True,NEAR_DUPLICATE
TXN00011814,CUST002971,ACC0005599,2024-11-21 05:47:48,258.63,SAR,ATM,CREDIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-8448,True,NEAR_DUPLICATE
TXN00009591,CUST002974,ACC0003609,2024-11-28 16:46:03,1900.26,SAR,,DEBIT,FUEL,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-5302,True,NEAR_DUPLICATE
TXN00017672,CUST002977,ACC0006303,2024-02-12 14:26:28,212.53,SAR,ONLINE,CASH_WITHDRAWAL,ELECTRONICS,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-5707,True,NEAR_DUPLICATE
TXN00005286,CUST002982,ACC0001460,2024-02-13 16:58:29,1050.86,GBP,ONLINE,DEBIT,RETAIL,Tabuk,0,LEGITIMATE,COMPLETED,****-****-****-3208,True,NEAR_DUPLICATE
TXN00046022,CUST002989,ACC0000299,2024-04-18 12:43:36,1805.37,USD,POS,CASH_WITHDRAWAL,RETAIL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-9636,True,NEAR_DUPLICATE
TXN00024354,CUST003035,ACC0004136,2024-01-24 10:20:08,144.55,SAR,ATM,CREDIT,FOOD,Medina,0,LEGITIMATE,COMPLETED,****-****-****-5918,True,NEAR_DUPLICATE
TXN00043853,CUST003039,ACC0003823,2024-01-21 23:53:23,82.38,EUR,ONLINE,CREDIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-5154,True,NEAR_DUPLICATE
TXN00040916,CUST003049,ACC0008597,2024-05-26 04:50:41,1412.25,SAR,ONLINE,DEBIT,FOOD,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-9944,True,NEAR_DUPLICATE
TXN00031901,CUST003051,ACC0001271,2024-12-15 21:19:34,1415.9,SAR,ONLINE,TRANSFER,CRYPTO,Medina,0,LEGITIMATE,COMPLETED,****-****-****-6041,True,NEAR_DUPLICATE
TXN00050103,CUST003054,ACC0001789,2024-12-06 21:44:45,732.42169,SAR,ONLINE,TRANSFER,UNKNOWN,Unknown,0,LEGITIMATE,COMPLETED,****-****-****-4078,True,NEAR_DUPLICATE
TXN00011315,CUST003055,ACC0007869,2024-04-09 12:56:39,2063.26,SAR,MOBILE,DEBIT,UNKNOWN,Unknown,0,LEGITIMATE,COMPLETED,****-****-****-9422,True,NEAR_DUPLICATE
TXN00045480,CUST003061,ACC0003222,2024-04-03 19:54:06,680.76,SAR,MOBILE,CASH_WITHDRAWAL,TRAVEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1133,True,NEAR_DUPLICATE
TXN00021757,CUST003066,ACC0005496,2024-12-06 16:27:22,753.15,EUR,MOBILE,CREDIT,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-4156,True,NEAR_DUPLICATE
TXN00049216,CUST003087,ACC0001283,2024-11-14 16:06:34,278.58,SAR,ONLINE,DEBIT,UNKNOWN,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-9949,True,NEAR_DUPLICATE
TXN00015869,CUST003089,ACC0001931,2024-08-02 04:08:34,328.04,SAR,MOBILE,TRANSFER,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-1137,True,NEAR_DUPLICATE
TXN00028969,CUST003091,ACC0003974,2024-02-13 22:22:42,15.38,SAR,POS,TRANSFER,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-8870,True,NEAR_DUPLICATE
TXN00037172,CUST003095,ACC0003082,2024-10-05 23:10:16,2847.1,SAR,ONLINE,CREDIT,UNKNOWN,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-4309,True,NEAR_DUPLICATE
TXN00048333,CUST003102,ACC0001126,2024-07-25 01:01:50,1341.69,AED,ATM,DEBIT,RETAIL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-9013,True,NEAR_DUPLICATE
TXN00017502,CUST003117,ACC0001265,2024-08-22 02:05:33,50.34,SAR,POS,CREDIT,RETAIL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-2765,True,NEAR_DUPLICATE
TXN00008646,CUST003153,ACC0009629,2024-11-28 19:22:01,247.28,SAR,POS,DEBIT,TRAVEL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-3430,True,NEAR_DUPLICATE
TXN00050216,CUST003160,ACC0007600,2024-06-28 19:57:12,1176.4752999999998,EUR,MOBILE,CREDIT,CRYPTO,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-6649,True,NEAR_DUPLICATE
TXN00026270,CUST003163,ACC0005090,2024-04-25 00:33:40,1247.36,USD,MOBILE,TRANSFER,FUEL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-1257,True,NEAR_DUPLICATE
TXN00044960,CUST003170,ACC0004485,2024-06-20 04:26:24,330.59,GBP,MOBILE,CASH_WITHDRAWAL,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-4456,True,NEAR_DUPLICATE
TXN00050244,CUST003171,ACC0005665,2024-08-14 17:28:23,1784.5627799999995,GBP,ATM,TRANSFER,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-3890,True,NEAR_DUPLICATE
TXN00013836,CUST003173,ACC0000446,2024-07-31 19:41:23,1368.34,SAR,ONLINE,DEBIT,UNKNOWN,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-1737,True,NEAR_DUPLICATE
TXN00050127,CUST003175,ACC0008855,2024-06-14 19:39:14,855.70485,SAR,ATM,DEBIT,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-5403,True,NEAR_DUPLICATE
TXN00006053,CUST003180,ACC0000092,2024-02-10 01:28:12,115.34,SAR,ONLINE,CASH_WITHDRAWAL,RETAIL,Dammam,0,LEGITIMATE,COMPLETED,****-****-****-5883,True,NEAR_DUPLICATE
TXN00024748,CUST003182,ACC0005716,2024-02-16 11:17:53,2841.36,USD,MOBILE,CASH_WITHDRAWAL,UNKNOWN,Medina,0,LEGITIMATE,COMPLETED,****-****-****-2234,True,NEAR_DUPLICATE
TXN00019102,CUST003217,ACC0005558,2024-08-04 20:48:46,1021.51,AED,ATM,CASH_WITHDRAWAL,ELECTRONICS,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8239,True,NEAR_DUPLICATE
TXN00038973,CUST003232,ACC0004454,2024-05-05 23:45:19,172.98,SAR,MOBILE,CREDIT,FUEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-2983,True,NEAR_DUPLICATE
TXN00046579,CUST003248,ACC0001043,2024-03-01 16:24:34,897.63,SAR,ATM,DEBIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-9213,True,NEAR_DUPLICATE
TXN00015074,CUST003250,ACC0005396,2024-12-01 04:41:54,298.2,SAR,ATM,DEBIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-7644,True,NEAR_DUPLICATE
TXN00047666,CUST003251,ACC0004540,2024-02-08 01:24:39,763.12,SAR,POS,CREDIT,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-4222,True,NEAR_DUPLICATE
TXN00008195,CUST003260,ACC0001224,2024-07-02 22:23:52,951.26,SAR,POS,DEBIT,TRAVEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-7208,True,NEAR_DUPLICATE
TXN00031657,CUST003278,ACC0000987,2024-02-25 05:04:38,1321.11,SAR,ATM,CREDIT,UNKNOWN,Tabuk,0,LEGITIMATE,COMPLETED,****-****-****-1436,True,NEAR_DUPLICATE
TXN00021376,CUST003287,ACC0000695,2024-02-12 13:13:10,344.31,SAR,ONLINE,DEBIT,FOOD,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1531,True,NEAR_DUPLICATE
TXN00025718,CUST003292,ACC0004969,2024-02-29 16:14:33,133.3,SAR,POS,TRANSFER,GAMBLING,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-5514,True,NEAR_DUPLICATE
TXN00050237,CUST003294,ACC0006293,2024-02-13 15:15:29,28.06804,USD,ATM,DEBIT,TRAVEL,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-1782,True,NEAR_DUPLICATE
TXN00041070,CUST003296,ACC0007203,2024-10-25 02:29:23,776.47,SAR,BRANCH,TRANSFER,RETAIL,Riyadh,1,IDENTITY_THEFT,CONFIRMED_FRAUD,****-****-****-1056,True,NEAR_DUPLICATE
TXN00050005,CUST003310,ACC0008120,2024-01-23 00:07:58,3031.54852,SAR,ATM,DEBIT,FOOD,Medina,0,LEGITIMATE,PENDING,****-****-****-3826,True,NEAR_DUPLICATE
TXN00028631,CUST003320,ACC0009313,2024-05-09 11:11:16,16.01,EUR,ONLINE,TRANSFER,ELECTRONICS,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-1918,True,NEAR_DUPLICATE
TXN00016772,CUST003337,ACC0007367,2024-01-16 02:39:17,1243.35,SAR,MOBILE,CREDIT,RETAIL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3755,True,NEAR_DUPLICATE
TXN00014717,CUST003351,ACC0002578,2024-04-18 05:40:40,40.17,SAR,MOBILE,TRANSFER,FUEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8762,True,NEAR_DUPLICATE
TXN00020533,CUST003358,ACC0008380,2024-12-07 00:50:40,219.55,SAR,POS,DEBIT,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-2143,True,NEAR_DUPLICATE
TXN00050055,CUST003368,ACC0002974,2024-04-05 13:18:00,42.99295,SAR,ONLINE,DEBIT,RETAIL,Khobar,0,LEGITIMATE,COMPLETED,****-****-****-7655,True,NEAR_DUPLICATE
TXN00038095,CUST003372,ACC0004464,2024-05-12 10:04:40,278.16,SAR,POS,CASH_WITHDRAWAL,FOOD,Mecca,0,LEGITIMATE,COMPLETED,****-****-****-2884,True,NEAR_DUPLICATE
TXN00020746,CUST003374,ACC0004413,2024-05-17 18:19:13,1112.15,SAR,BRANCH,CREDIT,UNKNOWN,,0,LEGITIMATE,COMPLETED,****-****-****-3078,True,NEAR_DUPLICATE
TXN00050040,CUST003378,ACC0000048,2024-01-15 01:28:30,512.73222,SAR,POS,DEBIT,CRYPTO,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-9319,True,NEAR_DUPLICATE
TXN00023830,CUST003390,ACC0003848,2024-05-16 01:50:22,1218.5,SAR,BRANCH,TRANSFER,,Riyadh,0,LEGITIMATE,PENDING,****-****-****-7308,True,NEAR_DUPLICATE
TXN00006073,CUST003396,ACC0003762,2024-05-10 19:18:33,92.96,SAR,ATM,TRANSFER,FOOD,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3559,True,NEAR_DUPLICATE
TXN00030266,CUST003404,ACC0001199,2024-05-21 11:09:11,494.75,SAR,POS,TRANSFER,TRAVEL,Riyadh,0,LEGITIMATE,PENDING,****-****-****-8596,True,NEAR_DUPLICATE
TXN00005161,CUST003404,ACC0008721,2024-10-04 11:14:09,2149.5,SAR,ONLINE,TRANSFER,FUEL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-1524,True,NEAR_DUPLICATE
TXN00010324,CUST003407,ACC0001378,2024-12-08 20:12:34,434.96,SAR,ATM,DEBIT,UNKNOWN,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-3410,True,NEAR_DUPLICATE
TXN00029704,CUST003440,ACC0008141,2024-06-05 04:34:06,1033.52,SAR,MOBILE,DEBIT,RETAIL,Riyadh,1,ACCOUNT_TAKEOVER,BLOCKED,****-****-****-2979,True,NEAR_DUPLICATE
TXN00016669,CUST003450,ACC0000444,2024-02-29 12:31:50,4.99,USD,ONLINE,TRANSFER,GAMBLING,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-2449,True,NEAR_DUPLICATE
TXN00023080,CUST003458,ACC0000914,2024-02-24 07:32:23,1889.69,SAR,ONLINE,CASH_WITHDRAWAL,TRAVEL,Riyadh,0,LEGITIMATE,COMPLETED,****-****-****-1651,True,NEAR_DUPLICATE
TXN00050285,CUST003466,ACC0003819,2024-12-19 00:51:23,39.19915999999999,SAR,POS,TRANSFER,RETAIL,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-9063,True,NEAR_DUPLICATE
TXN00039591,CUST003488,ACC0006143,2024-11-16 04:04:30,505.07,USD,MOBILE,DEBIT,,Jeddah,0,LEGITIMATE,COMPLETED,****-****-****-8945,True,NEAR_DUPLICATE
